"","Supplier.Name","Total.Population","Median.Income","Gini.Index","White.Proportion..in...","Household.Size","Agriculture.Employement..in...","liters.2014.2015","liters.2014.2015.capita","Month","Year","Total.Population.Served"
"3776","Poway",48547,38851,0.4263,77.87298906,3.034377149,0.246808511,"1593656754","30772.10902","Aug","14","51789"
"3777","Poway",48547,38851,0.4263,77.87298906,3.034377149,0.246808511,"1739207448","33582.5648","Jul","14","51789"
"3778","Poway",48547,38851,0.4263,77.87298906,3.034377149,0.246808511,"1670132542","32248.78917","Jun","14","51789"
"3779","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"244382947.5","11349.75606","Jul","15","21532"
"3780","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"218231319","10135.20894","Jun","15","21532"
"3781","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"229846085.1","10674.62777","May","15","21532"
"3782","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"259661659.8","12059.33772","Apr","15","21532"
"3783","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"182704631.8","8485.260627","Mar","15","21532"
"3784","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"174263964.4","8093.254894","Feb","15","21532"
"3785","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"196493981.2","9125.672543","Jan","15","21532"
"3786","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"165979028.8","7708.481739","Dec","14","21532"
"3787","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"235166452.2","10921.71894","Nov","14","21532"
"3788","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"267213239.9","12410.05201","Oct","14","21532"
"3789","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"297515830.6","13817.38021","Sep","14","21532"
"3790","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"338399694.1","15716.12921","Aug","14","21532"
"3791","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"293458307.5","13628.93867","Jul","14","21532"
"3792","Millbrae",21867,41354,0.4276,49.26601729,2.720452849,0.223322653,"314966294.7","14627.82346","Jun","14","21532"
"3793","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"49146147.21","14454.74918","Aug","15","3400"
"3794","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"58441924.2","17188.80124","Jul","15","3400"
"3795","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"40827233.77","12008.00993","Jun","15","3400"
"3796","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"32463016.52","9547.946035","May","15","3400"
"3797","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"31564598.06","10052.41977","Apr","15","3140"
"3798","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"32604590.95","9589.585573","Mar","15","3400"
"3799","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"23518344.11","6917.160032","Feb","15","3400"
"3800","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"25109640.69","7385.188438","Jan","15","3400"
"3801","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"26700937.27","7853.216844","Dec","14","3400"
"3802","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"34173235.62","10050.95165","Nov","14","3400"
"3803","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"39521917.54","11624.09339","Oct","14","3400"
"3804","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"40617703.62","11946.38342","Sep","14","3400"
"3805","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"54681707.37","16082.85511","Aug","14","3400"
"3806","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"60344684.52","17748.43662","Jul","14","3400"
"3807","Groveland",706,15991,0.391,95.89235127,2.255591054,0,"54724179.7","16095.34697","Jun","14","3400"
"3808","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"676564032.1","12289.76825","Aug","15","55051"
"3809","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"641742878.8","11657.2429","Jul","15","55051"
"3810","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"532259153.2","9668.473836","Jun","15","55051"
"3811","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"657432750.2","11942.24901","May","15","55051"
"3812","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"637179001.1","11574.34018","Apr","15","55051"
"3813","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"656742001.2","11929.70157","Mar","15","55051"
"3814","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"558630965.4","10147.51713","Feb","15","55051"
"3815","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"618232741.2","11230.18185","Jan","15","55051"
"3816","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"583349913.8","10596.53619","Dec","14","55051"
"3817","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"657667111.5","11946.50618","Nov","14","55051"
"3818","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"731651269.5","13290.4265","Oct","14","55051"
"3819","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"721623073.3","13108.26458","Sep","14","55051"
"3820","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"755790482.1","13033.34222","Aug","14","57989"
"3821","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"771159648.6","13298.37812","Jul","14","57989"
"3822","Paramount",54468,20416,0.3847,37.46787104,3.939534211,0.407239819,"747057440.4","12882.74398","Jun","14","57989"
"3823","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"3916547156","23525.34902","Aug","15","166482"
"3824","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"3188300292","19151.02108","Jul","15","166482"
"3825","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2976265001","17957.43334","Jun","15","165740"
"3826","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2695031456","16260.59766","May","15","165740"
"3827","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2826767169","17055.43121","Apr","15","165740"
"3828","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2780141608","16774.11372","Mar","15","165740"
"3829","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2305374979","13909.58718","Feb","15","165740"
"3830","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2340035780","14118.71473","Jan","15","165740"
"3831","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2109374934","12727.01179","Dec","14","165740"
"3832","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"2742150410","16544.89206","Nov","14","165740"
"3833","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"3557480994","21464.22707","Oct","14","165740"
"3834","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"3750520686","22628.94103","Sep","14","165740"
"3835","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"3916547156","23630.66946","Aug","14","165740"
"3836","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"4125128701","24889.15592","Jul","14","165740"
"3837","Pasadena",138004,32400,0.5008,63.70974754,2.504155326,0.276496375,"4033481103","24336.19587","Jun","14","165740"
"3838","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"753274181.9","6725662.339","Aug","15","112"
"3839","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"779757007.4","6962116.138","Jul","15","112"
"3840","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"862757907.5","7703195.603","Jun","15","112"
"3841","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"707573730.9","6317622.597","May","15","112"
"3842","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"719119108","6420706.321","Apr","15","112"
"3843","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"716134085.3","5869951.519","Mar","15","122"
"3844","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"657802794.4","5391826.183","Feb","15","122"
"3845","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"698630997.6","5726483.587","Jan","15","122"
"3846","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"693425710","5683817.295","Dec","14","122"
"3847","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"689823947.1","5654294.648","Nov","14","122"
"3848","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"785455687.1","6438161.37","Oct","14","122"
"3849","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"753311186.3","6725992.735","Sep","14","112"
"3850","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"823619572.6","7353746.183","Aug","14","112"
"3851","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"847993146.4","7571367.379","Jul","14","112"
"3852","Vernon",60,18194,0.5312,23.33333333,2.857142857,2.941176471,"776957006.8","7769570.068","Jun","14","100"
"3853","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"502889983.4","35615.43792","Jul","15","14120"
"3854","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"495119056.5","35065.08899","Jun","15","14120"
"3855","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"387559560.4","27447.56094","May","15","14120"
"3856","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"377445020.7","26731.23376","Apr","15","14120"
"3857","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"424650317.9","30074.38512","Mar","15","14120"
"3858","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"212405335.2","15042.87076","Feb","15","14120"
"3859","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"240281993.5","17017.13835","Jan","15","14120"
"3860","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"235471419.8","16676.44616","Dec","14","14120"
"3861","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"315400953.5","22337.17801","Nov","14","14120"
"3862","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"419136660.2","29683.89945","Oct","14","14120"
"3863","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"359682902","25473.29335","Sep","14","14120"
"3864","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"455894377.9","32287.13725","Aug","14","14120"
"3865","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"557163123.6","39459.14473","Jul","14","14120"
"3866","California City",13333,21094,0.4165,66.64666617,2.815839493,3.134432319,"515594832.2","36515.21474","Jun","14","14120"
"3867","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1234492210","19168.24076","Aug","15","64403"
"3868","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1138640658","17679.93197","Jul","15","64403"
"3869","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1256577821","19511.16905","Jun","15","64403"
"3870","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"991711884.7","15398.53554","May","15","64403"
"3871","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1138618006","17679.58024","Apr","15","64403"
"3872","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1078550808","16746.90322","Mar","15","64403"
"3873","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"852997259.4","13244.68207","Feb","15","64403"
"3874","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"768712338.9","11935.97098","Jan","15","64403"
"3875","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"819659312.9","12727.03621","Dec","14","64403"
"3876","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"671042972","10419.43655","Nov","14","64403"
"3877","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1147916615","17823.96185","Oct","14","64403"
"3878","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1307977833","20309.26871","Sep","14","64403"
"3879","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1384940524","21504.28588","Aug","14","64403"
"3880","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1668058235","25900.31885","Jul","14","64403"
"3881","Palo Alto",65234,64167,0.5027,65.10102094,2.487094437,0.32951058,"1545604848","23998.95732","Jun","14","64403"
"3882","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"1151404670","21308.1033","Aug","15","54036"
"3883","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"1062606412","19664.78665","Jul","15","54036"
"3884","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"900428400.8","16663.49102","Jun","15","54036"
"3885","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"900428400.8","16663.49102","May","15","54036"
"3886","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"881050422.8","16304.87865","Apr","15","54036"
"3887","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"879150862.8","16269.72505","Mar","15","54036"
"3888","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"748734973.8","13856.225","Feb","15","54036"
"3889","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"856985219","15859.52363","Jan","15","54036"
"3890","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"851274204.5","15753.83456","Dec","14","54036"
"3891","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"948941187.3","17561.27743","Nov","14","54036"
"3892","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"1192615252","22070.7538","Oct","14","54036"
"3893","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"1126772065","20852.24786","Sep","14","54036"
"3894","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"904264525","16734.48303","Aug","14","54036"
"3895","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"1483075231","27446.05875","Jul","14","54036"
"3896","Rialto",100479,21105,0.3886,58.37538192,4.028021648,0.300791557,"1313002945","24298.67024","Jun","14","54036"
"3897","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"442128736","14733.20457","Aug","15","30009"
"3898","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"424884679.1","14158.57507","Jul","15","30009"
"3899","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"415991285","13862.2175","Jun","15","30009"
"3900","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"413820359.4","13789.87502","May","15","30009"
"3901","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"417323443.9","13906.60948","Apr","15","30009"
"3902","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"400831810.2","13357.05322","Mar","15","30009"
"3903","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"341674087.3","11385.72053","Feb","15","30009"
"3904","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"352972768.3","11762.23028","Jan","15","30009"
"3905","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"293247644.5","10001.28387","Dec","14","29321"
"3906","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"401917273","13707.48859","Nov","14","29321"
"3907","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"514423025.7","17544.52528","Oct","14","29321"
"3908","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"515175448.8","17570.18686","Sep","14","29321"
"3909","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"548158716.3","18695.0894","Aug","14","29321"
"3910","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"572186915.6","19514.57712","Jul","14","29321"
"3911","Santa Paula",29687,21741,0.4359,62.65031832,3.614635334,15.79497068,"555016867.6","18928.98836","Jun","14","29321"
"3912","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"408282032.2","15764.39369","Aug","15","25899"
"3913","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"382206255.2","14757.56806","Jul","15","25899"
"3914","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"366676736.3","14157.94958","Jun","15","25899"
"3915","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"337973646","13049.67937","May","15","25899"
"3916","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"362643255.2","14002.21071","Apr","15","25899"
"3917","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"373744579.3","14430.84981","Mar","15","25899"
"3918","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"315770997.7","12192.40116","Feb","15","25899"
"3919","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"312070556.3","12049.52146","Jan","15","25899"
"3920","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"394713747.1","15240.50145","Nov","14","25899"
"3921","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"466255613.8","18002.84234","Oct","14","25899"
"3922","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"488458262","18860.12055","Sep","14","25899"
"3923","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"527929636.8","20384.17069","Aug","14","25899"
"3924","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"526696156.3","20336.54412","Jul","14","25899"
"3925","South Pasadena",25747,50755,0.4456,55.73853264,2.518783017,0.220945647,"508193949.4","19622.14562","Jun","14","25899"
"3926","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1715771319","16311.00873","Jul","15","105191"
"3927","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1575154547","14989.19501","Jun","15","105086"
"3928","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1588722832","15118.31102","May","15","105086"
"3929","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1655330777","15752.15325","Apr","15","105086"
"3930","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1694802152","16143.89415","Mar","15","104981"
"3931","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1625727246","15501.42307","Feb","15","104876"
"3932","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1667665582","15885.40385","Jan","15","104981"
"3933","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1631894648","15560.22968","Dec","14","104876"
"3934","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1897092947","18088.91402","Nov","14","104876"
"3935","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"2061145848","19653.16992","Oct","14","104876"
"3936","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"1997004864","19041.58115","Sep","14","104876"
"3937","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"2098150262","20006.00959","Aug","14","104876"
"3938","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"2294273655","21876.05987","Jul","14","104876"
"3939","Torrance",146187,38548,0.4144,50.8020549,2.620590133,0.202981732,"2265903604","21627.20223","Jun","14","104771"
"3940","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1353128064","26617.51641","Aug","15","50836"
"3941","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1339559779","26350.61333","Jul","15","50836"
"3942","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1235947421","24312.44434","Jun","15","50836"
"3943","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1152070749","22662.49802","May","15","50836"
"3944","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1031189664","20284.6342","Apr","15","50836"
"3945","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"970749121.8","19095.70229","Mar","15","50836"
"3946","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"711718225.2","14000.27983","Feb","15","50836"
"3947","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"764757885","15043.62824","Jan","15","50836"
"3948","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"736387834.4","15107.25083","Dec","14","48744"
"3949","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"859735880.4","17637.77861","Nov","14","48744"
"3950","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1291454041","26494.62583","Oct","14","48744"
"3951","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1466608267","30087.97527","Sep","14","48744"
"3952","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1667665582","34212.73555","Aug","14","48744"
"3953","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1850220690","37957.91666","Jul","14","48744"
"3954","West Sacramento",49061,26028,0.4353,63.40474104,2.813937482,1.507092199,"1786079706","36642.04221","Jun","14","48744"
"3955","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1353744805","38795.9192","Aug","15","34894"
"3956","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1241991475","35593.26746","Jul","15","34894"
"3957","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1166255775","33422.81695","Jun","15","34894"
"3958","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1018978208","29202.10374","May","15","34894"
"3959","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1284793247","36819.89015","Apr","15","34894"
"3960","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1134925371","32524.94328","Mar","15","34894"
"3961","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"859859228.5","24642.0367","Feb","15","34894"
"3962","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"649427462","18611.43641","Jan","15","34894"
"3963","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"468969270.8","13439.82549","Dec","14","34894"
"3964","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1144053126","32786.52853","Nov","14","34894"
"3965","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1614379226","46265.23831","Oct","14","34894"
"3966","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1723172202","49383.05159","Sep","14","34894"
"3967","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1662114919","47633.25842","Aug","14","34894"
"3968","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1752529037","50224.36628","Jul","14","34894"
"3969","Fallbrook",30283,26577,0.4679,77.92821055,2.919969145,7.647710802,"1528158942","43794.31826","Jun","14","34894"
"3970","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"790980876.1","18932.49901","Aug","15","41779"
"3971","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"796325878.6","19060.43416","Jul","15","41779"
"3972","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"732409188","17530.55813","Jun","15","41779"
"3973","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"727972684.5","17424.36833","May","15","41779"
"3974","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"562591796.3","13465.89905","Apr","15","41779"
"3975","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"437514195.3","10721.54766","Feb","15","40807"
"3976","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"428845600.6","10509.11855","Jan","15","40807"
"3977","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"410535560.2","10060.42003","Dec","14","40807"
"3978","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"479176445.6","11742.50608","Nov","14","40807"
"3979","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"837242402.7","20517.12703","Oct","14","40807"
"3980","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"1018696153","24963.75996","Sep","14","40807"
"3981","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"1049176294","25710.6941","Aug","14","40807"
"3982","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"1137940433","27885.91253","Jul","14","40807"
"3983","Morgan Hill",38832,38180,0.445,68.35341986,3.06754088,1.256937643,"961956604","23573.3233","Jun","14","40807"
"3984","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"3073216565","120717.1249","Aug","15","25458"
"3985","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"2347683359","92228.77073","Jul","15","25455"
"3986","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"2779894912","109470.5408","Jun","15","25394"
"3987","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"1728352820","68201.12146","May","15","25342"
"3988","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"2731295782","107624.5481","Apr","15","25378"
"3989","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"2276634884","89708.99537","Mar","15","25378"
"3990","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"1901286781","74918.70047","Feb","15","25378"
"3991","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"1386555385","54636.1173","Jan","15","25378"
"3992","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"701850381.6","27655.85868","Dec","14","25378"
"3993","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"2472634930","97432.22198","Nov","14","25378"
"3994","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"3660970004","144257.6249","Oct","14","25378"
"3995","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"4074802699","160564.3746","Sep","14","25378"
"3996","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"3855489873","151922.5263","Aug","14","25378"
"3997","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"4004987705","157813.37","Jul","14","25378"
"3998","Valley Center",10712,32115,0.3629,82.94436146,3.441053646,1.929325751,"3676388510","144865.1789","Jun","14","25378"
"3999","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"855613554.8","9756.585874","Aug","15","87696"
"4000","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"1107398013","12627.69127","Jul","15","87696"
"4001","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"888198325.3","10128.15095","Jun","15","87696"
"4002","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"886989279.7","10114.36416","May","15","87696"
"4003","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"852447950.6","9720.488398","Apr","15","87696"
"4004","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"929311539.5","10596.9661","Mar","15","87696"
